# t,xt0,xt1,xt2,xt3,xt4,xt5,xc0,xc1,xc2,xc3,xc4,xc5,dist,b_obs
8.930000000000001137e+01,2.411333397389911148e+00,1.584420897775822956e+00,2.778366560085222987e-04,2.993401287410056219e-02,1.626852914218956947e-02,1.739843637156104249e-05,2.584236876094032631e+00,2.006091995747016909e+00,-1.952875123339961716e+00,2.908200517084205336e-02,1.177948749634848309e-02,-1.949369576211379884e-03,4.557434890508243464e-01,7.614406464419248496e-03
8.935000000000000853e+01,2.412829203986159854e+00,1.585233838336533418e+00,2.787059896701816033e-04,2.989825097585519301e-02,1.624909328622614613e-02,1.737491009481039947e-05,2.585690084963474078e+00,2.006680545115100855e+00,-1.952972612067616964e+00,2.904634960681165209e-02,1.176248722701371541e-02,-1.950179529998056311e-03,4.555197150802069994e-01,7.623036973650124636e-03
8.940000000000000568e+01,2.414323220648086021e+00,1.586045806104766864e+00,2.795741446068294306e-04,2.986241550118797633e-02,1.622961744310925936e-02,1.735128737110360169e-05,2.587141509049760035e+00,2.007268243315458278e+00,-1.953070141068607768e+00,2.901061384462464907e-02,1.174544078728046934e-02,-1.950980509633272594e-03,4.552960601804050822e-01,7.631645018317045198e-03
8.945000000000000284e+01,2.415815443700906506e+00,1.586856799083360192e+00,2.804411160003828364e-04,2.982650661163710124e-02,1.621010170062802541e-02,1.732756837103405714e-05,2.588591144347264894e+00,2.007855088042227898e+00,-1.953167709894001014e+00,2.897479805556733498e-02,1.172834828349764158e-02,-1.951772506093651851e-03,4.550725239345200235e-01,7.640230506474092291e-03
8.950000000000000000e+01,2.417305869477926361e+00,1.587666815279545895e+00,2.813068990412273627e-04,2.979052446915717717e-02,1.619054614679789339e-02,1.730375326274760431e-05,2.590038986858936632e+00,2.008441076994869512e+00,-1.953265318094412839e+00,2.893890241130413904e-02,1.171120982217030773e-02,-1.952555510379007635e-03,4.548491059266111525e-01,7.648793346753330995e-03
8.955000000000001137e+01,2.418794494320558375e+00,1.588475852704962277e+00,2.821714889280954987e-04,2.975446923611923394e-02,1.617095086986064870e-02,1.727984221197869071e-05,2.591485032596316351e+00,2.009026207878172876e+00,-1.953362965220010183e+00,2.890292708387734097e-02,1.169402550995914808e-02,-1.953329513511403714e-03,4.546258057416941445e-01,7.657333448358750842e-03
8.960000000000000853e+01,2.420281314578343945e+00,1.589283909375665882e+00,2.830348808679470935e-04,2.971834107531071828e-02,1.615131595828441305e-02,1.725583538208617527e-05,2.592929277579556047e+00,2.009610478402263922e+00,-1.953460650820511235e+00,2.886687224570678306e-02,1.167679545367988903e-02,-1.954094506534372576e-03,4.544026229657344151e-01,7.665850721062139779e-03
8.965000000000000568e+01,2.421766326608975284e+00,1.590090983312142159e+00,2.838970700758515031e-04,2.968214014993549379e-02,1.613164150076363754e-02,1.723173293408973038e-05,2.594371717837438585e+00,2.010193886282613640e+00,-1.953558374445187429e+00,2.883073806958958915e-02,1.165951976030275318e-02,-1.954850480512212649e-03,4.541795571856446223e-01,7.674345075195932765e-03
8.970000000000000284e+01,2.423249526778314067e+00,1.590897072539316781e+00,2.847580517748713098e-04,2.964586662361383407e-02,1.611192758621911303e-02,1.720753502670266952e-05,2.595812349407395914e+00,2.010776429240045182e+00,-1.953656135642863445e+00,2.879452472869989399e-02,1.164219853695192507e-02,-1.955597426528966117e-03,4.539566079892807249e-01,7.682816421648748333e-03
8.975000000000000000e+01,2.424730911460414085e+00,1.591702175086567195e+00,2.856178211959481015e-04,2.960952066038242264e-02,1.609217430379795283e-02,1.718324181636794956e-05,2.597251168335528160e+00,2.011358105000741414e+00,-1.953753933961918765e+00,2.875823239658857958e-02,1.162483189090503244e-02,-1.956335335687975265e-03,4.537337749654368202e-01,7.691264671859654456e-03
8.980000000000001137e+01,2.426210477037541224e+00,1.592506288987733942e+00,2.864763735777895522e-04,2.957310242469435649e-02,1.607238174287360655e-02,1.715885345729086623e-05,2.598688170676622278e+00,2.011938911296253796e+00,-1.953851768950288781e+00,2.872186124718302189e-02,1.160741992959264147e-02,-1.957064199110898454e-03,4.535110577038427015e-01,7.699689737812271360e-03
8.985000000000000853e+01,2.427688219900193900e+00,1.593309412281131987e+00,2.873337041667586703e-04,2.953661208141913561e-02,1.605254999304584623e-02,1.713437010147382311e-05,2.600123352494171591e+00,2.012518845863508599e+00,-1.953949640155465017e+00,2.868541145478683760e-02,1.158996276059776065e-02,-1.957784007936919958e-03,4.532884557951588622e-01,7.708091532030250832e-03
8.990000000000000568e+01,2.429164136447125255e+00,1.594111543009561593e+00,2.881898082167641865e-04,2.950004979584266648e-02,1.603267914414078024e-02,1.710979189874638098e-05,2.601556709860393113e+00,2.013097906444814900e+00,-1.954047547124496464e+00,2.864888319407964470e-02,1.157246049165536021e-02,-1.958494753322346203e-03,4.530659688309717770e-01,7.716469967570929733e-03
8.995000000000000284e+01,2.430638223085363148e+00,1.594912679220320317e+00,2.890446809891528373e-04,2.946341573366725516e-02,1.601276928621083590e-02,1.708511899679993198e-05,2.602988238856247971e+00,2.013676090787872575e+00,-1.954145489403990466e+00,2.861227664011681618e-02,1.155491323065190382e-02,-1.959196426439365445e-03,4.528435964037908490e-01,7.724824958020258536e-03
9.000000000000000000e+01,2.432110476230230134e+00,1.595712818965213886e+00,2.898983177526032770e-04,2.942671006101161071e-02,1.599282050953477335e-02,1.706035154121816565e-05,2.604417935571459175e+00,2.014253396645779404e+00,-1.954243466540113383e+00,2.857559196832926141e-02,1.153732108562489922e-02,-1.959889018475549898e-03,4.526213381070437469e-01,7.733156417487454040e-03
9.005000000000001137e+01,2.433580892305365673e+00,1.596511960300567745e+00,2.907507137830214511e-04,2.938993294441084175e-02,1.597283290461767175e-02,1.703548967550802296e-05,2.605845796104530265e+00,2.014829821777039065e+00,-1.954341478078591043e+00,2.853882935452320413e-02,1.151968416476245073e-02,-1.960572520633247721e-03,4.523991935350721860e-01,7.741464260599369325e-03
9.010000000000000853e+01,2.435049467742746554e+00,1.597310101287237938e+00,2.916018643634374352e-04,2.935308455081644952e-02,1.595280656219093610e-02,1.701053354113169714e-05,2.607271816562765299e+00,2.015405363945568240e+00,-1.954439523564710068e+00,2.850198897487995695e-02,1.150200257640283247e-02,-1.961246924128668811e-03,4.521771622831281534e-01,7.749748402495692037e-03
9.015000000000000568e+01,2.436516198982706882e+00,1.598107239990623096e+00,2.924517647839041702e-04,2.931616504759633132e-02,1.593274157321229387e-02,1.698548327753545320e-05,2.608695993062286167e+00,2.015980020920704163e+00,-1.954537602543318098e+00,2.846507100595571660e-02,1.148427642903406855e-02,-1.961912220191204363e-03,4.519552439473690231e-01,7.758008758823055871e-03
9.020000000000000284e+01,2.437981082473960281e+00,1.598903374480675099e+00,2.933004103413970652e-04,2.927917460253477364e-02,1.591263802886579495e-02,1.696033902218042940e-05,2.610118321728052138e+00,2.016553790477212171e+00,-1.954635714558824455e+00,2.842807562468136623e-02,1.146650583129353411e-02,-1.962568400062877395e-03,4.517334381248536146e-01,7.766245245729828592e-03
9.025000000000000000e+01,2.439444114673619435e+00,1.599698502831910840e+00,2.941477963397158774e-04,2.924211338383245207e-02,1.589249602056180474e-02,1.693510091057192764e-05,2.611538798693878061e+00,2.017126670395293697e+00,-1.954733859155201037e+00,2.839100300836227067e-02,1.144869089196755459e-02,-1.963215454997421609e-03,4.515117444135382518e-01,7.774457779861037102e-03
9.030000000000001137e+01,2.440905292047217845e+00,1.600492623123423330e+00,2.949939180893873503e-04,2.920498156010643831e-02,1.587231563993701799e-02,1.690976907628643046e-05,2.612957420102453909e+00,2.017698658460592487e+00,-1.954832035875982532e+00,2.835385333467809257e-02,1.143083171999103101e-02,-1.963853376259683346e-03,4.512901624122717115e-01,7.782646278353016686e-03
9.035000000000000853e+01,2.442364611068730262e+00,1.601285733438893022e+00,2.958387709075695877e-04,2.916777930039017933e-02,1.585209697885443456e-02,1.688434365100309370e-05,2.614374182105362987e+00,2.018269752464203481e+00,-1.954930244264267092e+00,2.831662678168260158e-02,1.141292842444706877e-02,-1.964482155124996215e-03,4.510686917207920033e-01,7.790810658827891991e-03
9.040000000000000568e+01,2.443822068220593557e+00,1.602077831866599578e+00,2.966823501179578900e-04,2.913050677413350428e-02,1.583184012940337670e-02,1.685882476452972667e-05,2.615789080863100136e+00,2.018839950202679034e+00,-1.955028483862717215e+00,2.827932352780350087e-02,1.139498111456662029e-02,-1.965101782878403945e-03,4.508473319397202639e-01,7.798950839389058934e-03
9.045000000000000284e+01,2.445277659993727148e+00,1.602868916499432084e+00,2.975246510506918932e-04,2.909316415120263496e-02,1.581154518389948568e-02,1.683321254483022253e-05,2.617202112545091275e+00,2.019409249478036461e+00,-1.955126754213559526e+00,2.824194375184226058e-02,1.137698989972814149e-02,-1.965712250813941332e-03,4.506260826705583145e-01,7.807066738614864242e-03
9.050000000000000000e+01,2.446731382887554318e+00,1.603658985434901707e+00,2.983656690422639528e-04,2.905575160188015454e-02,1.579121223488470782e-02,1.680750711805351321e-05,2.618613273329711610e+00,2.019977648097766032e+00,-1.955225054858585665e+00,2.820448763297394093e-02,1.135895488945725708e-02,-1.966313550234188856e-03,4.504049435156829984e-01,7.815158275554272976e-03
9.055000000000001137e+01,2.448183233410023085e+00,1.604448036775151909e+00,2.992053994354292100e-04,2.901826929686504228e-02,1.577084137512731535e-02,1.678170860855709323e-05,2.620022559404304729e+00,2.020545143874838079e+00,-1.955323385339152731e+00,2.816695535074703605e-02,1.134087619342643259e-02,-1.966905672449461694e-03,4.501839140783427951e-01,7.823225369721475281e-03
9.060000000000000853e+01,2.449633208077626634e+00,1.605236068626970658e+00,3.000438375791165783e-04,2.898071740727263881e-02,1.575043269762188211e-02,1.675581713893680474e-05,2.621429966965200364e+00,2.021111734627710099e+00,-1.955421745196183503e+00,2.812934708508332826e-02,1.132275392145467088e-02,-1.967488608777133614e-03,4.499629939626521580e-01,7.831267941090822721e-03
9.065000000000000568e+01,2.451081303415424184e+00,1.606023079101800866e+00,3.008809788283412488e-04,2.894309610463466007e-02,1.572998629558929745e-02,1.672983283005093059e-05,2.622835492217734377e+00,2.021677418180334307e+00,-1.955520133970166441e+00,2.809166301627772852e-02,1.130458818350720505e-02,-1.968062350540979080e-03,4.497421827735886835e-01,7.839285910091430692e-03
9.070000000000000284e+01,2.452527515957062310e+00,1.606809066315752599e+00,3.017168185441186580e-04,2.890540556089919028e-02,1.570950226247675580e-02,1.670375580104572043e-05,2.624239131376266077e+00,2.022242192362164293e+00,-1.955618551201156796e+00,2.805390332499814107e-02,1.128637908969521222e-02,-1.968626889070748676e-03,4.495214801169865049e-01,7.847279197602544110e-03
9.075000000000000000e+01,2.453971842244795365e+00,1.607594028389613516e+00,3.025513520933793246e-04,2.886764594843068549e-02,1.568898069195776707e-02,1.667758616938086276e-05,2.625640880664198207e+00,2.022806055008163462e+00,-1.955716996428776167e+00,2.801606819228532122e-02,1.126812675027553598e-02,-1.969182215701239733e-03,4.493008855995343498e-01,7.855247724947587301e-03
9.080000000000001137e+01,2.455414278829506358e+00,1.608377963448860859e+00,3.033845748488852028e-04,2.882981744000996313e-02,1.566842167793214627e-02,1.665132405085382862e-05,2.627040736313994262e+00,2.023369003958811696e+00,-1.955815469192212941e+00,2.797815779955275736e-02,1.124983127565041229e-02,-1.969728321771847899e-03,4.490803988287691562e-01,7.863191413890375375e-03
9.085000000000000853e+01,2.456854822270727379e+00,1.609160869623672330e+00,3.042164821891471744e-04,2.879192020883420203e-02,1.564782531452600656e-02,1.662496955962558748e-05,2.628438694567197587e+00,2.023931037060112015e+00,-1.955913969030222965e+00,2.794017232858652874e-02,1.123149277636721448e-02,-1.970265198625885394e-03,4.488600194130722421e-01,7.871110186629063504e-03
9.090000000000000568e+01,2.458293469136661358e+00,1.609942745048937862e+00,3.050470694983438424e-04,2.875395442851694933e-02,1.562719169609177658e-02,1.659852280824201354e-05,2.629834751674450910e+00,2.024492152163599012e+00,-1.956012495481128877e+00,2.790211196154519444e-02,1.121311136311821215e-02,-1.970792837609919215e-03,4.486397469616650313e-01,7.879003965791428477e-03
9.095000000000000284e+01,2.459730216004201608e+00,1.610723587864270279e+00,3.058763321662414086e-04,2.871592027308810316e-02,1.560652091720818313e-02,1.657198390766012334e-05,2.631228903895513671e+00,2.025052347126345520e+00,-1.956111048082820991e+00,2.786397688095967884e-02,1.119468714674032479e-02,-1.971311230073301019e-03,4.484195810846047237e-01,7.886872674429973307e-03
9.100000000000000000e+01,2.461165059458953586e+00,1.611503396214017503e+00,3.067042655881146345e-04,2.867781791699392305e-02,1.558581307268025462e-02,1.654535296726985472e-05,2.632621147499281111e+00,2.025611619810969266e+00,-1.956209626372757082e+00,2.782576726973316067e-02,1.117622023821489806e-02,-1.971820367367535260e-03,4.481995213927782995e-01,7.894716236017203584e-03
9.105000000000001137e+01,2.462597996095255759e+00,1.612282168247272995e+00,3.075308651646693216e-04,2.863964753509702296e-02,1.556506825753932455e-02,1.651863009491693330e-05,2.634011478763802927e+00,2.026169968085641315e+00,-1.956308229887962380e+00,2.778748331114096540e-02,1.115771074866749209e-02,-1.972320240845652512e-03,4.479795674979000220e-01,7.902534574439821352e-03
9.110000000000000853e+01,2.464029022516200040e+00,1.613059902117887523e+00,3.083561263019654413e-04,2.860140930267636439e-02,1.554428656704302282e-02,1.649181539692629126e-05,2.635399893976302366e+00,2.026727389824092285e+00,-1.956406858165030016e+00,2.774912518883047852e-02,1.113915878936766815e-02,-1.972810841861564590e-03,4.477597190125056081e-01,7.910327613994834126e-03
9.115000000000000568e+01,2.465458135333652656e+00,1.613836595984480482e+00,3.091800444113416741e-04,2.856310339542725979e-02,1.552346809667527923e-02,1.646490897812396143e-05,2.636786389433193545e+00,2.027283882905619894e+00,-1.956505510740120801e+00,2.771069308682103452e-02,1.112056447172879610e-02,-1.973292161769558007e-03,4.475399755499477328e-01,7.918095279384102653e-03
9.120000000000000284e+01,2.466885331168275020e+00,1.614612248010451001e+00,3.100026149093412504e-04,2.852472998946137261e-02,1.550261294214631998e-02,1.643791094185865294e-05,2.638170961440101880e+00,2.027839445215095626e+00,-1.956604187148963225e+00,2.767218718950384404e-02,1.110192790730786180e-02,-1.973764191923576237e-03,4.473203367243917539e-01,7.925837495709455935e-03
9.125000000000000000e+01,2.468310606649544159e+00,1.615386856363989487e+00,3.108238332176383335e-04,2.848628926130671035e-02,1.548172119939266768e-02,1.641082139002277116e-05,2.639553606311880518e+00,2.028394074642973610e+00,-1.956702886926853235e+00,2.763360768164190365e-02,1.108324920780529715e-02,-1.974226923676993331e-03,4.471008021508118269e-01,7.933554188467783694e-03
9.130000000000001137e+01,2.469733958415774477e+00,1.616160419218088728e+00,3.116436947629658109e-04,2.844778138790761760e-02,1.546079296457713963e-02,1.638364042307535197e-05,2.640934320372630761e+00,2.028947769085295505e+00,-1.956801609608654680e+00,2.759495474836991258e-02,1.106452848506480312e-02,-1.974680348381682802e-03,4.468813714449846874e-01,7.941245283546949363e-03
9.135000000000000853e+01,2.471155383114137738e+00,1.616932934750555440e+00,3.124621949770442259e-04,2.840920654662478992e-02,1.543982833408884953e-02,1.635636814006079478e-05,2.642313099955719835e+00,2.029500526443698938e+00,-1.956900354728798863e+00,2.755622857519420682e-02,1.104576585107319882e-02,-1.975124457387633387e-03,4.466620442234862098e-01,7.948910707219883354e-03
9.140000000000000568e+01,2.472574877400684379e+00,1.617704401144021142e+00,3.132793292965115202e-04,2.837056491523525306e-02,1.541882740454320055e-02,1.632900463863111234e-05,2.643689941403799537e+00,2.030052344625424610e+00,-1.956999121821284549e+00,2.751742934799268972e-02,1.102696141796026541e-02,-1.975559242042394803e-03,4.464428201036868549e-01,7.956550386140419720e-03
9.145000000000000284e+01,2.473992437940363498e+00,1.618474816585954379e+00,3.140950931628539171e-04,2.833185667193237334e-02,1.539779027278188536e-02,1.630155001506565306e-05,2.645064841071716799e+00,2.030603221544105441e+00,-1.957097910783666572e+00,2.747855736869820459e-02,1.100811532927345633e-02,-1.975999253240909130e-03,4.462236987055774873e-01,7.964164247338621078e-03
9.150000000000000000e+01,2.475408061407045057e+00,1.619244179268670702e+00,3.149094820223377784e-04,2.829308199532584722e-02,1.537671703587288954e-02,1.627400436429117913e-05,2.646437795323580033e+00,2.031153155118977871e+00,-1.957196721381880833e+00,2.743961270582565698e-02,1.098922766562784349e-02,-1.976424675328087351e-03,4.460046796498997601e-01,7.971752292015445163e-03
9.155000000000001137e+01,2.476821744483539423e+00,1.620012487389345335e+00,3.157224913259425473e-04,2.825424106444170483e-02,1.535560779111048643e-02,1.624636777990036564e-05,2.647808800529887652e+00,2.031702143274106476e+00,-1.957295552931126670e+00,2.740059554647755052e-02,1.097029853952369294e-02,-1.976837294503705662e-03,4.457857625563091952e-01,7.979314373860667622e-03
9.160000000000000853e+01,2.478233483861618680e+00,1.620779739150023380e+00,3.165341165292943947e-04,2.821533405872230643e-02,1.533446263601523536e-02,1.621864035417333225e-05,2.649177853070502131e+00,2.032250183939185106e+00,-1.957394404820610667e+00,2.736150607809854918e-02,1.095132806362670262e-02,-1.977238284854157709e-03,4.455669470452376935e-01,7.986850420969826905e-03
9.165000000000000568e+01,2.479643276242037508e+00,1.621545932757632036e+00,3.173443530926010588e-04,2.817636115802633900e-02,1.531328166833398514e-02,1.619082217809420429e-05,2.650544949334666889e+00,2.032797275049544883e+00,-1.957493276488158740e+00,2.732234448848531658e-02,1.093231635076003308e-02,-1.977628417071530462e-03,4.453482327378879835e-01,7.994360361805298229e-03
9.170000000000000284e+01,2.481051118334554051e+00,1.622311066423991477e+00,3.181531964805877689e-04,2.813732254262881274e-02,1.529206498603986365e-02,1.616291334137188546e-05,2.651910085721024046e+00,2.033343414546161299e+00,-1.957592167403485517e+00,2.728311096579297962e-02,1.091326351389901826e-02,-1.978008196001925911e-03,4.451296192562290144e-01,8.001844125188161197e-03
9.175000000000000000e+01,2.482457006857950343e+00,1.623075138365825731e+00,3.189606421624334941e-04,2.809821839322106454e-02,1.527081268733228823e-02,1.613491393245766251e-05,2.653273258637632193e+00,2.033888600375663103e+00,-1.957691077057167828e+00,2.724380569853937853e-02,1.089416966616766486e-02,-1.978377951291809128e-03,4.449111062229934577e-01,8.009301640291392743e-03
9.180000000000001137e+01,2.483860938540053631e+00,1.623838146804774896e+00,3.197666856117090356e-04,2.805904889091074758e-02,1.524952487063695530e-02,1.610682403856332842e-05,2.654634464501985924e+00,2.034432830490338073e+00,-1.957790004953378293e+00,2.720442887560787018e-02,1.087503492083631389e-02,-1.978737897125224746e-03,4.446926932616708239e-01,8.016732836634702861e-03
9.185000000000000853e+01,2.485262910117756796e+00,1.624600089967406014e+00,3.205713223063151184e-04,2.801981421722183133e-02,1.522820163460584034e-02,1.607864374568011184e-05,2.655993699741032277e+00,2.034976102848141899e+00,-1.957888950605096268e+00,2.716498068624915649e-02,1.085585939132008987e-02,-1.979088171592256404e-03,4.444743799965044651e-01,8.024137644078121329e-03
9.190000000000000568e+01,2.486662918337039674e+00,1.625360966085224179e+00,3.213745477284220015e-04,2.798051455409460847e-02,1.520684307811719961e-02,1.605037313859483848e-05,2.657350960791190708e+00,2.035518415412704396e+00,-1.957987913530951918e+00,2.712546132008249178e-02,1.083664319117785303e-02,-1.979428862633036707e-03,4.442561660524866340e-01,8.031515992817485697e-03
9.195000000000000284e+01,2.488060959952989037e+00,1.626120773394684083e+00,3.221763573644095217e-04,2.794115008388568105e-02,1.518544930027557194e-02,1.602201230090775273e-05,2.658706244098369975e+00,2.036059766153336614e+00,-1.958086893253146110e+00,2.708587096709647382e-02,1.081738643411150544e-02,-1.979760025135615491e-03,4.440380510553531002e-01,8.038867813379478242e-03
9.200000000000000000e+01,2.489457031729820358e+00,1.626879510137201335e+00,3.229767467048084376e-04,2.790172098936796047e-02,1.516402040041176826e-02,1.599356131505052554e-05,2.660059546117988560e+00,2.036600153045038386e+00,-1.958185889296079507e+00,2.704620981764955384e-02,1.079808923396551219e-02,-1.980081692203711739e-03,4.438200346315795408e-01,8.046193036616421795e-03
9.205000000000001137e+01,2.490851130440897787e+00,1.627637174559163791e+00,3.237757112442422630e-04,2.786222745373067092e-02,1.514255647808287857e-02,1.596502026230177206e-05,2.661410863314991548e+00,2.037139574068505876e+00,-1.958284901185449067e+00,2.700647806247039040e-02,1.077875170472658573e-02,-1.980393882582504907e-03,4.436021164083767676e-01,8.053491593702291618e-03
9.210000000000000853e+01,2.492243252868755476e+00,1.628393764911942654e+00,3.245732464813699662e-04,2.782266966057933902e-02,1.512105763307226153e-02,1.593638922280573043e-05,2.662760192163869721e+00,2.037678027210136911e+00,-1.958383928447652522e+00,2.696667589265806797e-02,1.075937396052346721e-02,-1.980696605552085144e-03,4.433842960136846756e-01,8.060763416127847761e-03
9.215000000000000568e+01,2.493633395805118447e+00,1.629149279451904242e+00,3.253693479188297542e-04,2.778304779393579726e-02,1.509952396538955660e-02,1.590766827558625816e-05,2.664107529148678211e+00,2.038215510462040747e+00,-1.958482970609395135e+00,2.692680349968223918e-02,1.073995611562678781e-02,-1.980989864152387508e-03,4.431665730761698008e-01,8.068008435695613045e-03
9.220000000000000284e+01,2.495021556050923017e+00,1.629903716440420647e+00,3.261640110631835077e-04,2.774336203823818403e-02,1.507795557527067017e-02,1.587885749856410818e-05,2.665452870763054705e+00,2.038752021822042515e+00,-1.958582027197431685e+00,2.688686107538324280e-02,1.072049828444895936e-02,-1.981273657308303248e-03,4.429489472252187143e-01,8.075226584516457390e-03
9.225000000000000000e+01,2.496407730416337678e+00,1.630657074143881946e+00,3.269572314248619200e-04,2.770361257834092969e-02,1.505635256317778073e-02,1.584995696857335453e-05,2.666796213510238545e+00,2.039287559293692542e+00,-1.958681097738395049e+00,2.684684881197216266e-02,1.070100058154412406e-02,-1.981547981230061782e-03,4.427314180909348029e-01,8.082417795004383232e-03
9.230000000000001137e+01,2.497791915720783962e+00,1.631409350833706418e+00,3.277490045181106126e-04,2.766379959951477396e-02,1.503471502979933719e-02,1.582096676137528709e-05,2.668137553903088488e+00,2.039822120886271239e+00,-1.958780181758684291e+00,2.680676690203088672e-02,1.068146312160811288e-02,-1.981812830336123973e-03,4.425139853041322735e-01,8.089581999872374335e-03
9.235000000000000853e+01,2.499174108792958204e+00,1.632160544786352752e+00,3.285393258609369004e-04,2.762392328744674164e-02,1.501304307605005363e-02,1.579188695167611456e-05,2.669476888464102249e+00,2.040355704614798427e+00,-1.958879278784389166e+00,2.676661553851214168e-02,1.066188601947842471e-02,-1.982068197861005816e-03,4.422966484963327671e-01,8.096719132128102348e-03
9.240000000000000568e+01,2.500554306470850197e+00,1.632910654283330709e+00,3.293281909750573168e-04,2.758398382824015643e-02,1.499133680307091279e-02,1.576271761314035433e-05,2.670814213725433373e+00,2.040888308500038661e+00,-1.958978388341242161e+00,2.672639491473953813e-02,1.064226939013423155e-02,-1.982314076255715495e-03,4.420794072997598634e-01,8.103829125069659384e-03
9.245000000000000284e+01,2.501932505601766721e+00,1.633659677611213112e+00,3.301155953858459511e-04,2.754398140841463408e-02,1.496959631222916261e-02,1.573345881840593685e-05,2.672149526228912109e+00,2.041419930568509233e+00,-1.959077509954584739e+00,2.668610522440759136e-02,1.062261334869638030e-02,-1.982550457451672920e-03,4.418622613473345284e-01,8.110911912281106723e-03
9.250000000000000000e+01,2.503308703042349759e+00,1.634407613061646725e+00,3.309015346222835994e-04,2.750391621490607189e-02,1.494782170511831446e-02,1.570411063910016024e-05,2.673482822526061842e+00,2.041950568852487269e+00,-1.959176643149346919e+00,2.664574666158176994e-02,1.060291801042741525e-02,-1.982777333034353804e-03,4.416452102726709517e-01,8.117967427628203919e-03
9.255000000000001137e+01,2.504682895658599140e+00,1.635154458931363575e+00,3.316860042169074039e-04,2.746378843506666265e-02,1.492601308355814491e-02,1.567467314585279566e-05,2.674814099178118632e+00,2.042480221390016393e+00,-1.959275787450031725e+00,2.660531942069850608e-02,1.058318349073160761e-02,-1.982994694357574118e-03,4.414282537100712722e-01,8.124995605254470982e-03
9.260000000000000853e+01,2.506055080325892526e+00,1.635900213522192503e+00,3.324689997057615211e-04,2.742359825666487380e-02,1.490417054959468877e-02,1.564514640831182854e-05,2.676143352756050309e+00,2.043008886224913390e+00,-1.959374942380706086e+00,2.656482369656525122e-02,1.056340990515499019e-02,-1.983202532618623132e-03,4.412113912945207495e-01,8.131996379576504619e-03
9.265000000000000568e+01,2.507425253929006281e+00,1.636644875141069821e+00,3.332505166283482247e-04,2.738334586788546132e-02,1.488229420550024260e-02,1.561553049515594386e-05,2.677470579840573350e+00,2.043536561406777086e+00,-1.959474107464994175e+00,2.652425968436049677e-02,1.054359736938540425e-02,-1.983400838907927247e-03,4.409946226616848763e-01,8.138969685279889496e-03
9.270000000000000284e+01,2.508793413362136793e+00,1.637388442100051744e+00,3.340305505275798208e-04,2.734303145732946277e-02,1.486038415377336462e-02,1.558582547410879016e-05,2.678795777022173308e+00,2.044063244990993233e+00,-1.959573282226072966e+00,2.648362757963382275e-02,1.052374599925254978e-02,-1.983589604240996659e-03,4.407779474479019410e-01,8.145915457315760014e-03
9.275000000000000000e+01,2.510159555528920450e+00,1.638130912716324605e+00,3.348090969497313774e-04,2.730265521401418691e-02,1.483844049713886441e-02,1.555603141195387379e-05,2.680118940901121682e+00,2.044588935038742950e+00,-1.959672466186668460e+00,2.644292757830593241e-02,1.050385591072804103e-02,-1.983768819579921627e-03,4.405613652901805843e-01,8.152833630895323785e-03
9.280000000000001137e+01,2.511523677342454963e+00,1.638872285312216848e+00,3.355861514443938859e-04,2.726221732737322059e-02,1.481646333854781498e-02,1.552614837454614633e-05,2.681440068087495909e+00,2.045113629617009376e+00,-1.959771658869054134e+00,2.640215987666870087e-02,1.048392721992547592e-02,-1.983938475847112776e-03,4.403448758261942486e-01,8.159724141486811994e-03
9.285000000000000853e+01,2.512885775725320681e+00,1.639612558215209903e+00,3.363617095644282377e-04,2.722171798725642536e-02,1.479445278117753892e-02,1.549617642682741376e-05,2.682759155201197121e+00,2.045637326798585232e+00,-1.959870859795048714e+00,2.636132467138522020e-02,1.046396004310050365e-02,-1.984098563934298676e-03,4.401284786942769589e-01,8.166586924810856352e-03
9.290000000000000568e+01,2.514245847609600126e+00,1.640351729757950183e+00,3.371357668659198496e-04,2.718115738392993044e-02,1.477240892843161707e-02,1.546611563283719888e-05,2.684076198871968799e+00,2.046160024662079024e+00,-1.959970068486014849e+00,2.632042215948985492e-02,1.044395449665090278e-02,-1.984249074708088235e-03,4.399121735334178274e-01,8.173421916836919043e-03
9.295000000000000284e+01,2.515603889936900206e+00,1.641089798278259515e+00,3.379083189081339409e-04,2.714053570807613627e-02,1.475033188393987810e-02,1.543596605572727297e-05,2.685391195739415870e+00,2.046681721291923051e+00,-1.960069284462857997e+00,2.627945253838829057e-02,1.042391069711666798e-02,-1.984389999013853011e-03,4.396959599832576671e-01,8.180229053778399068e-03
9.300000000000000000e+01,2.516959899658371747e+00,1.641826762119146910e+00,3.386793612534715146e-04,2.709985315079370752e-02,1.472822175155840373e-02,1.540572775777331434e-05,2.686704142453022026e+00,2.047202414778380497e+00,-1.960168507246025316e+00,2.623841600585758924e-02,1.040382876118009503e-02,-1.984521327677867420e-03,4.394798376840839405e-01,8.187008272089325855e-03
9.305000000000001137e+01,2.518313873734731700e+00,1.642562619628820109e+00,3.394488894674255555e-04,2.705910990359757656e-02,1.470607863536952872e-02,1.537540080038731570e-05,2.688015035672169706e+00,2.047722103217551659e+00,-1.960267736355504997e+00,2.619731276004625201e-02,1.038370880566587620e-02,-1.984643051508586803e-03,4.392638062768251528e-01,8.193759508460411040e-03
